"","V1","V2"
"1",1.49118558307565,0.462196038412391
"2",1.77886141933846,-0.16447003147923
"3",0.48362071845982,0.562032051569402
"4",1.20692994917192,-0.20289126394155
"5",2.08563360384336,0.919252133449934
"6",1.51651971256252,0.55862671328236
"7",1.0487748440447,0.172112694656019
"8",1.87523345874326,1.16144065412827
"9",0.557113760476065,0.481893423727599
"10",1.92219831616277,0.142071353811857
"11",1.07877938488583,0.201810620446557
"12",2.2031406430008,0.866470538032647
"13",1.08241668175314,0.470389243952649
"14",0.32189837596226,0.0728728070019009
"15",1.33768434262594,1.05450411244974
"16",1.27637231795844,0.962929293313747
"17",1.42926752239508,0.439828307302503
"18",1.89831093135774,0.0730313910314428
"19",1.43458537261055,0.548535050844331
"20",1.55367823349994,0.255299336273302
"21",1.24328307054339,0.0625234324504209
"22",1.14769969973518,-0.547883964878928
"23",1.85109455784439,0.271048976195298
"24",0.965188441126013,-0.013517016060929
"25",1.84924399616864,0.277724114050074
"26",0.775553169162781,0.0526224246478161
"27",1.91125572601198,0.0319722549094117
"28",1.8567841136953,0.739812251658539
"29",1.11880096078363,0.699214841286326
"30",2.74262181908741,0.750850426909906
"31",1.85081488749373,0.749984267071145
"32",0.178443619248783,0.175614671925382
"33",0.769251474944305,-0.457174483776082
"34",2.05187435272081,0.605722349472596
"35",2.56869240663731,0.50079136830403
"36",3.04503077378071,1.09354124776623
"37",1.24313368923754,0.678910523459483
"38",1.15653712617632,0.479985972676523
"39",1.41043195795991,0.87815316200263
"40",0.762572453346267,0.626030195764138
"41",0.914851154511819,0.350942765436113
"42",0.893518595372865,-0.024634294831731
"43",0.358691458920507,0.5883455781368
"44",1.66764853960826,0.902107338864573
"45",1.48700343734993,1.02118287051846
"46",2.36497031383093,1.51880093849271
"47",1.50954018509713,-0.333433536680297
"48",1.12859649439301,0.220499450444619
"49",1.75458448549048,0.580955510934121
"50",1.82286185749966,0.56491115482514
"51",0.255590967982887,-0.0155447759210194
"52",1.81929766667553,0.443880257204077
"53",0.586940945954882,0.710860241506563
"54",1.56225918179528,0.639816116906995
"55",1.69847916450773,1.10185012865391
"56",2.21193022116289,0.0108502631377187
"57",0.50577691058475,-0.344844288531782
"58",1.64722741365181,-0.342459852119025
"59",1.35252563969383,0.090850713325315
"60",1.65690242551134,0.215212762637037
"61",1.35958229194003,0.408359249105713
"62",1.72056380865285,0.19568740866918
"63",-0.201588856094492,0.514823793027847
"64",0.487931557430958,-0.762031818859883
"65",1.23092468688719,0.0392582001713904
"66",0.496172163752639,-0.387885309176625
"67",1.58485989849641,0.227397663336793
"68",0.634994790556496,0.399993490764206
"69",0.927106168893559,0.224795049127742
"70",1.55961534052625,1.00553269303058
"71",1.55027710985444,0.403167625203329
"72",1.54096885335653,-0.165128976260506
"73",1.88048369455238,0.901524377895809
"74",1.80956658842783,0.215350486302591
"75",1.3393735206844,-0.0302938727234149
"76",2.02928254136687,-0.489632944756503
"77",1.51163760464271,0.666149991918232
"78",1.45270189126217,1.09988224999471
"79",1.84827190486632,1.04083130847578
"80",2.17206731724188,0.663473358928182
"81",1.147993184591,0.525367314275215
"82",1.30260071816438,0.390137845386952
"83",0.806551085278461,0.62558691304987
"84",1.0182801585946,0.241014982040262
"85",0.580877862370932,-0.568589465621629
"86",1.38359638350133,0.672783744639195
"87",0.955515998002775,0.365952808110495
"88",1.13143068424823,0.969637005559531
"89",1.47401932450145,0.896742398116807
"90",1.47613972165336,0.267581123074252
"91",2.14715257176827,0.306016369852023
"92",2.05819376634619,0.0641747174561056
"93",1.3838419850799,-0.360326763764113
"94",2.14639394679799,0.196405886905896
"95",0.924709399330746,-0.173685775223103
"96",0.588668844694711,0.826090841134419
"97",1.81302020886153,0.782500910255261
"98",1.80249025614238,0.967406398593836
"99",1.36151896854131,-0.351082180456948
"100",1.27077844844864,0.190767026091274
"101",1.84096863838071,0.130236926492669
"102",2.13521444785914,0.503370113701841
"103",2.49083546054455,0.100617639900338
"104",0.695346046821593,0.0135122223493052
"105",0.99200967209542,1.23299517099563
"106",1.69920911313485,0.463265121027008
"107",1.28513825496235,0.93014199929032
"108",1.70548568199899,0.854692855744944
"109",1.43982170057058,-0.254097477349381
"110",1.43053872481388,0.296041179893457
"111",0.887856396782939,0.917402771006669
"112",1.29947384676417,0.102337743492271
"113",1.93216871914281,0.256171958413711
"114",1.10484766747228,0.293765121127355
"115",1.58647632003046,-0.013636423204479
"116",1.9695804144259,0.166372027705439
"117",2.06125438619341,0.553280546012361
"118",1.44656370673398,-0.304276766925728
"119",0.930160538529924,0.875165872679183
"120",1.53789041487962,0.0916513571068918
"121",2.00465431091385,0.749790824048449
"122",1.33480902564797,0.384371497057075
"123",0.842245700242371,-0.0190395650676581
"124",2.38887264113561,0.0542373914424735
"125",1.2286669373626,-0.125355525194559
"126",1.84245982706044,0.571521434489619
"127",1.19527461226926,0.112136720321823
"128",0.327380827239762,0.543550682933598
"129",0.9530629954895,0.213301682228836
"130",1.36050344795492,0.417756609901595
"131",2.28814290457397,0.442394774107222
"132",1.53314201715059,-0.858148741065053
"133",1.70424892902579,0.423929705486147
"134",1.28597555555415,0.234571202682046
"135",0.414268407808078,0.0390475989285484
"136",1.60823095667403,0.605021204734876
"137",0.975985392230691,0.779918175155104
"138",1.52835546377854,0.629396662449891
"139",1.31199708881835,0.411469553356704
"140",2.00034375735457,0.193826716628289
"141",2.03786035572992,0.432479753714374
"142",1.62751370988015,0.397864134752855
"143",1.3813813358503,-0.294059278002125
"144",2.18653614616776,0.641690964522548
"145",2.39697545844777,0.717713533153403
"146",1.6525491530679,0.447031240628213
"147",1.58640392812064,0.535844937119087
"148",1.16157023443486,-0.0655489982853155
"149",0.999799511189342,0.230996856368902
"150",1.49336557699956,-0.278900501322036
"151",1.32473785827909,0.565212259447045
"152",2.03757627441201,0.661226392608614
"153",1.34945176824597,0.833925055398769
"154",1.15214318757304,0.449269803582029
"155",1.28933856115304,0.375182379396669
"156",1.83167203164768,0.876619681784457
"157",1.23910661529171,0.465387293610437
"158",1.13470010730289,0.690890341192015
"159",1.3863020572642,0.0791813319165544
"160",1.93877273844796,0.582161518025011
"161",1.75455036297157,0.660378017889858
"162",1.86056142153745,1.00602210011941
"163",1.8324777746451,0.0843687561896415
"164",0.835047093279722,0.174994959089058
"165",1.07763651741775,0.242811912626642
"166",2.04492380276721,0.785778094816291
"167",2.47318602761969,0.834882421665544
"168",1.54437131999238,-0.0739998197785932
"169",1.76912038365087,0.590392309384505
"170",1.89104446519393,0.188520290268272
"171",2.17935832234281,0.369493407444785
"172",1.38574912167081,0.669917008723509
"173",1.43938980747167,-0.419492112713642
"174",1.03422661263141,0.0632378733573051
"175",0.977204375955786,0.309063585214116
"176",0.913407950641185,0.20638067857971
"177",0.269348880738811,0.288018438279415
"178",1.4518686004398,0.858690192466636
"179",2.33884113712032,0.851198753610582
"180",1.35945830646759,0.368796497568287
"181",1.80082172234767,-0.575693327319581
"182",0.908799689643372,0.423290440447141
"183",1.76082423053038,-0.372939643604401
"184",3.07496198260452,0.75293557404292
"185",1.55001331150833,0.334375799633572
"186",1.12602464805267,-0.00830887424065374
"187",1.32491576040279,0.24818730852706
"188",1.3471260081985,0.586876344765604
"189",1.63280744696751,0.372444217334816
"190",1.39834357301056,0.492591659538867
"191",1.01632975010642,0.337512146952477
"192",2.47309732384875,0.705013486768846
"193",2.26768003322631,0.434291229074691
"194",1.31531196121078,-0.166838428229361
"195",1.58568957008289,-0.439738300933798
"196",0.818269708324989,-0.124152033295579
"197",1.963284675293,0.466423898297496
"198",1.67849751516623,0.858039715299208
"199",1.9571430350786,0.101992970799152
"200",1.60347621093207,0.735023934561365
"201",0.579338187977797,0.595820358913915
"202",1.54816497276954,-0.0257546483242992
"203",1.45679509877746,-0.458758132796518
"204",1.77084416172796,-0.283152301587504
"205",0.819246358504826,0.890094901286147
"206",1.5055478885995,-0.0670619152433194
"207",1.73746280353694,0.222093607444272
"208",2.70482000127318,0.268997343655068
"209",1.91310817413169,0.506067945185771
"210",2.22962727212818,1.41799077511153
"211",1.20079488874339,0.383806459103832
"212",0.528671119600229,1.06986598433578
"213",2.35375568693238,1.09742060158361
"214",0.113890708085471,0.066864469066937
"215",0.978486826202796,0.633468785531644
"216",1.81884272173359,0.829425245495834
"217",0.230172539441061,-0.388599710430551
"218",1.45446307924154,0.04471693938126
"219",0.490403223392559,0.178505301385109
"220",1.57787961192262,0.395570069509673
"221",1.23016931612124,-0.0105911628522193
"222",1.89745364949621,0.738595518380606
"223",1.69414563792435,0.836551661790439
"224",1.04763742412219,0.467110040483796
"225",1.71243428510049,0.817235596537744
"226",0.41410996500066,1.17051117618516
"227",0.0767561285368163,-0.0290779811078768
"228",1.59354057451945,-0.140449697905452
"229",1.90326832127115,0.407857667451547
"230",2.30036841807403,0.182049950554972
"231",1.84441516640552,-0.54643238366534
"232",1.50784994776295,0.713179154648933
"233",1.58494868554514,1.36487989893625
"234",1.8038768230787,0.623395451820369
"235",0.627855856981089,0.789394636219271
"236",1.92402504506168,0.624081772668978
"237",0.612476736707335,-0.639594167354481
"238",0.957866647257832,0.342798886525759
"239",1.90262898548414,0.0410019247568602
"240",1.16758711983622,0.191816539607621
"241",1.05007198785433,-0.133278838789036
"242",1.58235063064367,0.438261611401707
"243",2.29841420975234,0.809703353847622
"244",1.85340425980079,-0.0781847602812492
"245",2.34658253131256,0.697567186361407
"246",1.13925339714051,0.707614718644048
"247",1.32402556018487,0.652361545742108
"248",0.443875892366744,0.736027884199329
"249",1.05482696377769,0.706605283933115
"250",1.24076875405427,0.361386902229662
"251",1.98538862956246,0.358026695420852
"252",0.7892772120123,-0.495638578549204
"253",1.16209386670422,-0.111620744390416
"254",2.41929232401331,0.501314614906917
"255",0.83477728759507,-0.00176182073983211
"256",1.19214371502663,0.707131542575078
"257",1.45571023298322,0.149208261784502
"258",0.339589393435743,0.0471439357434614
"259",1.33409596886157,0.320467207927678
"260",1.5859249266218,0.320611920333388
"261",1.37535005702391,-0.0327682591990747
"262",0.618461799007042,0.36997047934495
"263",1.66048983623271,-0.53676014895924
"264",1.31585513468874,-0.0690407602341532
"265",1.2265981035836,0.00886916483833494
"266",1.33771630154114,0.694005022622355
"267",1.52692115646431,0.012273396690401
"268",1.08111531154593,-0.154627962491203
"269",1.09138936183001,0.464488417704176
"270",1.72426950963242,0.423300779832526
"271",1.47148319751655,0.384618450410328
"272",1.29665584386139,-0.332190174472537
"273",1.08277097806083,0.491800003663
"274",2.03504881666552,0.729325236761959
"275",1.60245518325235,0.171474415943433
"276",2.17374990213602,-0.085586932759025
"277",2.51651252548242,0.902042216834936
"278",1.0173380400141,-0.117495981861131
"279",0.685769114684655,-0.794383560685217
"280",0.89263717094203,0.0171951036673946
"281",1.86469640154902,0.215483634147259
"282",1.4803707875094,0.606933266211976
"283",1.67141549601537,0.478871409920888
"284",1.28788998017796,0.397328081805712
"285",1.96706483347966,0.428648237072283
"286",1.80740252945576,1.36109657110277
"287",1.89463985228256,0.894602401301851
"288",0.79411209612845,0.145364648407887
"289",0.794370260371611,0.419176912863703
"290",1.79358536615375,0.373084826002866
"291",1.49177832061729,0.41759219288886
"292",1.47048324834002,0.0727677739878139
"293",1.24643028064936,0.907353895124145
"294",2.10225105240578,0.462469440834876
"295",0.582306073420033,-0.679212271785734
"296",0.751291158162525,0.859743567767512
"297",0.977558175109221,0.476681840781465
"298",0.450144465890564,-0.0424942609029341
"299",0.78362216165849,0.0343238063727859
"300",2.10292678156871,0.531630388135674
"301",-0.75916543918642,-0.20871708513697
"302",2.09285122145758,0.560695062734138
"303",0.897059619492772,0.419677134850091
"304",2.08790338867701,0.264238676555426
"305",1.18488883809457,-0.115019301107862
"306",2.71852245672359,0.47480397820897
"307",2.02311059483478,0.245829564810669
"308",1.50193007706341,0.441224363458495
"309",1.9095943229074,-0.0173541924403997
"310",2.14069784863998,0.658693469929215
"311",1.2918936850686,0.479383297527723
"312",0.825527445586117,-0.18457245944574
"313",0.623263735170827,-0.630456355708057
"314",1.66307777345337,0.243669794822405
"315",0.555790373355477,0.121274297502835
"316",1.27443540364979,-0.139746317971339
"317",1.98791376598162,0.556423006242327
"318",0.934006791158841,0.921451191781288
"319",1.00193976537988,1.03013705472688
"320",2.00062470099004,0.842924683010738
"321",0.362120796987593,-0.243211107346113
"322",1.48101106259953,-0.0577905680027098
"323",1.29491230661286,0.617512406220853
"324",1.13794844094815,0.328655057016054
"325",1.25912308997862,0.0790162974594878
"326",2.14100157784212,0.595376904368484
"327",1.77521162585298,0.521451540280545
"328",1.60530154635908,0.0590129318148861
"329",-0.2064966478144,0.234921587291666
"330",2.05170350265525,0.556320177117531
"331",0.759700114354835,-0.243037853066819
"332",1.75301486235794,0.763237486683479
"333",1.49918604510777,0.359354148661017
"334",1.22323154219079,0.22066704776413
"335",1.03443895104371,0.60213324464205
"336",1.60193591351025,0.820569144919289
"337",1.15637609892864,0.424439999431737
"338",1.74199536117188,0.548025521912628
"339",1.00786424153906,0.329999204004786
"340",1.72405686641209,-0.209054412226447
"341",0.920657744557776,0.874961485684327
"342",2.18196807034643,0.201923446894471
"343",2.00417804504592,0.375109454895254
"344",1.47805887802666,0.672027005155611
"345",2.31291307662937,0.24295562912495
"346",1.01577895617082,-1.32454247128338
"347",0.859479687679798,0.0384380546890183
"348",1.53386441245283,0.056753190903067
"349",1.59989721874269,0.506888225690768
